country,area,vessel,gear,rigging,door,year,month,day,haul_number,codend_closing,shooting_time,shooting_quadrant,shooting_latitude,shooting_longitude,shooting_depth,hauling_time,hauling_quadrant,hauling_latitude,hauling_longitude,hauling_depth,hauling_duration,validity,course,recorded_species,distance,vertical_opening,wing_opening,geometrical_precision,bridles_length,warp_length,warp_diameter,hydrological_station,observations,type_of_file,bottom_temperature_beginning,bottom_temperature_end,measuring_system_temp,number_of_the_stratum,part_of_the_codend,name_of_survey,bottom_salinity_beginning,bottom_salinity_end,measuring_system_sal
BGR,29,EGE,BOTTR,GC73,WHS8,2015,12,19,35.0000,S,18.2500,1,4217.1760,2756.3000,40.0000,19.2500,1,4214.1940,2758.7700,44.0000,60.0000,V,R,2,6470.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2015,12,19,36.0000,S,20.0000,1,4212.3130,2759.7000,46.0000,21.0000,1,4210.3000,2804.4000,55.0000,60.0000,V,R,2,7441.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2015,12,19,37.0000,S,21.4000,1,4209.5500,2806.2800,52.0000,22.4000,1,4206.8400,2809.1800,64.0000,60.0000,V,R,2,6400.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2015,12,19,38.0000,S,23.4200,1,4210.8600,2812.2000,77.0000,0.4200,1,4214.7700,2810.0700,80.0000,60.0000,V,R,2,7800.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,3.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,20,1.0000,S,5.3700,1,4337.1500,2841.3710,49.0000,6.3700,1,4339.5570,2843.0370,52.0000,60.0000,V,R,2,4980.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,20,2.0000,S,7.5500,1,4339.0890,2851.1530,56.0000,8.5500,1,4336.8050,2852.1170,63.0000,60.0000,V,R,2,4418.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,20,3.0000,S,9.3900,1,4334.5740,2849.4830,64.0000,10.3900,1,4332.7110,2847.0320,65.0000,60.0000,V,R,2,4761.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,20,4.0000,S,11.5500,1,4329.1380,2843.2990,64.0000,12.5500,1,4326.3490,2844.0410,64.0000,60.0000,V,R,2,5254.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,20,5.0000,S,14.0000,1,4324.4260,2847.0670,75.0000,15.0000,1,4321.6540,2846.6130,79.0000,60.0000,V,R,2,5164.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,3.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,20,6.0000,S,16.1500,1,4323.8800,2839.2600,65.0000,17.1500,1,4322.7780,2836.2220,54.0000,60.0000,V,R,2,4564.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,21,7.0000,S,6.3500,1,4319.0030,2823.6450,18.0000,7.3500,1,4316.7200,2823.4520,30.0000,60.0000,V,R,2,4231.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,21,8.0000,S,8.5000,1,4316.2930,2830.9400,57.0000,9.5000,1,4317.4310,2834.1730,66.0000,60.0000,V,R,2,4836.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,21,9.0000,S,11.1000,1,4317.1850,2841.2200,82.0000,12.1000,1,4314.9550,2839.2020,85.0000,60.0000,V,R,2,4940.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,3.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,21,10.0000,S,13.2000,1,4309.6260,2833.1920,84.0000,13.2000,1,4310.0870,2830.0000,76.0000,60.0000,V,R,2,4390.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,3.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,21,11.0000,S,14.4000,1,4310.9080,2828.6740,66.0000,15.4000,1,4310.4770,2825.3570,56.0000,60.0000,V,R,2,4545.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,21,12.0000,S,16.0500,1,4309.8790,2823.6700,50.0000,17.0500,1,4309.6490,2820.5850,42.0000,60.0000,V,R,2,4184.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,28,13.0000,S,6.1500,1,4304.5770,2806.2960,24.0000,7.1500,1,4304.1970,2809.6840,29.0000,60.0000,V,R,2,4632.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,28,14.0000,S,7.5500,1,4305.6150,2812.1690,31.0000,8.5500,1,4307.7900,2813.7450,30.0000,60.0000,V,R,2,4552.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,28,15.0000,S,9.4700,1,4310.4620,2816.2130,30.0000,10.4700,1,4310.6000,2819.7010,38.0000,60.0000,V,R,2,4712.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,28,16.0000,S,12.0500,1,4305.0000,2817.2660,41.0000,13.0500,1,4303.5560,2819.6540,57.0000,60.0000,V,R,2,4189.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,28,17.0000,S,14.0500,1,4259.0000,2821.0000,76.0000,15.0500,1,4256.3360,2820.9240,80.0000,60.0000,V,R,2,4929.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,3.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,28,18.0000,S,15.4000,1,4254.7410,2818.9680,80.0000,16.4000,1,4254.3720,2815.8880,71.0000,60.0000,V,R,2,4228.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,3.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,28,19.0000,S,17.1500,1,4256.1130,2814.5410,62.0000,18.1500,1,4258.3150,2812.7680,45.0000,60.0000,V,R,2,4728.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,29,20.0000,S,6.1500,1,4258.1700,2804.5880,28.0000,7.1500,1,4255.8080,2804.9020,28.0000,60.0000,V,R,2,4390.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,29,21.0000,S,7.4500,1,4254.7510,2806.9940,36.0000,8.4500,1,4252.5980,2808.4100,44.0000,60.0000,V,R,2,4421.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,29,22.0000,S,10.2000,1,4248.6030,2807.0460,48.0000,11.2000,1,4246.8510,2809.0000,62.0000,60.0000,V,R,2,4188.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,29,23.0000,S,12.2500,1,4243.3630,2813.5620,80.0000,13.2500,1,4241.4320,2815.0000,88.0000,60.0000,V,R,2,4072.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,3.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,29,24.0000,S,13.5500,1,4239.3150,2816.2100,90.0000,14.5500,1,4236.8130,2815.8190,89.0000,60.0000,V,R,2,4659.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,3.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,29,25.0000,S,16.1500,1,4238.6480,2808.2640,70.0000,17.1500,1,4240.0470,2804.8750,58.0000,60.0000,V,R,2,5287.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,30,26.0000,S,6.0500,1,4243.6090,2801.5300,39.0000,7.0500,1,4241.1600,2801.4440,42.0000,60.0000,V,R,2,4532.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,30,27.0000,S,7.4500,1,4239.0000,2759.5620,40.0000,8.4500,1,4236.5000,2759.1900,42.0000,60.0000,V,R,2,4652.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,30,28.0000,S,9.3500,1,4233.6870,2802.5170,54.0000,10.3500,1,4231.3240,2803.4210,59.0000,60.0000,V,R,2,4541.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,30,29.0000,S,11.1500,1,4229.1870,2805.6420,67.0000,12.1500,1,4226.8970,2805.5600,66.0000,60.0000,V,R,2,4237.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,30,30.0000,S,13.0800,1,4224.5800,2803.4290,59.0000,14.0800,1,4224.6870,2800.0680,44.0000,60.0000,V,R,2,4595.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,30,31.0000,S,14.3500,1,4226.2160,2759.1000,46.0000,15.3500,1,4225.7700,2755.8620,38.0000,60.0000,V,R,2,4497.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,30,32.0000,S,16.1000,1,4224.6320,2754.3230,37.0000,17.1000,1,4222.0350,2753.9290,36.0000,60.0000,V,R,2,4834.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,30,33.0000,S,17.5500,1,4219.0060,2755.7950,37.0000,18.5500,1,4216.4800,2756.0000,38.0000,60.0000,V,R,2,4681.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,31,34.0000,S,6.5500,1,4214.4440,2801.0350,48.0000,7.5500,1,4212.5570,2803.4670,52.0000,60.0000,V,R,2,4825.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,31,35.0000,S,8.4000,1,4209.3560,2806.0790,56.0000,9.4000,1,4208.6690,2809.1480,64.0000,60.0000,V,R,2,4397.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,31,36.0000,S,10.2500,1,4211.6780,2810.6670,74.0000,11.2500,1,4214.1750,2811.1150,80.0000,60.0000,V,R,2,4660.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,3.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,31,37.0000,S,12.1000,1,4216.6970,2809.7640,77.0000,13.1000,1,4219.2980,2808.9190,76.0000,60.0000,V,R,2,4948.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,3.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,31,38.0000,S,14.0000,1,4221.0690,2810.7840,82.0000,15.0000,1,4223.4660,2811.6310,83.0000,60.0000,V,R,2,4583.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,3.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,5,31,39.0000,S,16.3000,1,4231.2050,2811.9930,85.0000,17.3000,1,4233.7530,2812.2420,84.0000,60.0000,V,R,2,4726.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,3.0000,S,BTSBS-SPR,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,11,26,40.0000,S,7.1500,1,4304.5940,2806.3570,24.0000,8.1500,1,4305.9900,2809.7560,26.0000,60.0000,V,R,2,5268.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,11,26,41.0000,S,9.0000,1,4305.3640,2811.4600,30.0000,10.0000,1,4308.2500,2812.8780,27.0000,60.0000,V,R,2,5672.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,11,26,42.0000,S,10.5800,1,4310.2210,2815.9800,31.0000,11.5800,1,4311.7050,2819.7350,36.0000,60.0000,V,R,2,5761.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,11,26,43.0000,S,13.1500,1,4310.2400,2827.6300,66.0000,14.1500,1,4310.5530,2823.9980,53.0000,60.0000,V,R,2,4934.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,11,26,44.0000,S,15.0100,1,4309.8360,2822.4840,46.0000,16.0100,1,4308.6640,2818.8310,39.0000,60.0000,V,R,2,5385.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,10,45.0000,S,6.5500,1,4214.4000,2759.3550,43.0000,7.5500,1,4212.8270,2802.0090,44.0000,60.0000,V,R,2,4656.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,10,46.0000,S,8.5500,1,4209.9000,2806.6920,58.0000,9.5500,1,4207.9180,2809.0640,63.0000,60.0000,V,R,2,4902.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,10,47.0000,S,11.1200,1,4211.6540,2810.6190,70.0000,12.1200,1,4214.5000,2811.1710,70.0000,60.0000,V,R,2,5319.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,10,48.0000,S,14.0500,1,4217.0850,2756.5500,38.0000,15.0500,1,4219.5400,2755.0720,36.0000,60.0000,V,R,2,4971.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,10,49.0000,S,15.3500,1,4221.8400,2753.5000,35.0000,16.3500,1,4224.1100,2752.8260,36.0000,60.0000,V,R,2,4299.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,10,50.0000,S,17.1400,1,4224.9000,2752.6700,37.0000,18.1400,1,4227.1620,2753.8860,38.0000,60.0000,V,R,2,4502.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,11,51.0000,S,9.0500,1,4232.7900,2801.6150,51.0000,10.0500,1,4235.3650,2800.7660,47.0000,60.0000,V,R,2,4902.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,11,52.0000,S,11.2500,1,4234.5000,2754.4000,41.0000,12.2500,1,4236.6500,2756.6130,44.0000,60.0000,V,R,2,4990.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,11,53.0000,S,13.1000,1,4240.0710,2801.3160,43.0000,14.1000,1,4240.7200,2804.3000,53.0000,60.0000,V,R,2,4232.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,11,54.0000,S,14.4000,1,4240.1200,2805.8200,59.0000,15.4000,1,4240.0000,2808.8000,70.0000,60.0000,V,R,2,4059.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,11,55.0000,S,16.1000,1,4241.4000,2812.1980,77.0000,17.1000,1,4243.9900,2812.9400,80.0000,60.0000,V,R,2,4896.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,3.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,11,56.0000,S,18.0500,1,4246.5300,2807.4300,56.0000,19.0500,1,4248.9400,2806.4400,45.0000,60.0000,V,R,2,4656.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,11,57.0000,S,19.3000,1,4251.3000,2805.8530,38.0000,20.3000,1,4253.0800,2805.6400,44.0000,60.0000,V,R,2,3305.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,11,58.0000,S,21.1500,1,4255.4000,2800.6560,26.0000,22.1500,1,4257.7000,2800.9510,24.0000,60.0000,V,R,2,4273.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,18,59.0000,S,12.4500,1,4259.7500,2810.7000,35.0000,13.4500,1,4257.2000,2810.8500,41.0000,60.0000,V,R,2,4721.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,18,60.0000,S,14.5500,1,4253.3000,2814.7000,70.0000,15.5500,1,4254.1910,2817.5130,79.0000,60.0000,V,R,2,4153.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,18,61.0000,S,16.3500,1,4255.8000,2820.1420,80.0000,17.3500,1,4258.4500,2820.7150,77.0000,60.0000,V,R,2,4963.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,3.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,18,62.0000,S,18.3000,1,4300.7000,2816.9000,55.0000,19.3000,1,4303.1200,2817.4170,48.0000,60.0000,V,R,2,4531.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,18,63.0000,S,21.4000,1,4315.6500,2820.0160,24.0000,22.4000,1,4316.5100,2823.2900,30.0000,60.0000,V,R,2,4688.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,1.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,18,64.0000,S,23.4500,1,4317.5000,2830.3000,51.0000,0.4500,1,4317.9830,2834.0500,63.0000,60.0000,V,R,2,5127.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,19,65.0000,S,1.3500,1,4320.7760,2836.0170,61.0000,2.3500,1,4323.3700,2836.5070,54.0000,60.0000,V,R,2,4843.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,19,66.0000,S,5.1500,1,4337.0530,2841.6120,51.0000,6.1500,1,4339.7410,2843.1660,54.0000,60.0000,V,R,2,5390.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,19,67.0000,S,7.2500,1,4338.1130,2851.2080,60.0000,8.2500,1,4335.3800,2851.9480,65.0000,60.0000,V,R,2,5152.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,19,68.0000,S,9.1000,1,4333.4240,2849.0700,67.0000,10.1000,1,4330.9400,2848.2100,69.0000,60.0000,V,R,2,4737.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
BGR,29,EGE,BOTTR,GC73,WHS8,2016,12,19,69.0000,S,11.0000,1,4329.0470,2843.3750,62.0000,12.0000,1,4326.3320,2844.0870,66.0000,60.0000,V,R,2,5112.0000,20.0000,130.0000,E,100.0000,100.0000,12.0000,NA,0,TA,-1.0000,-1.0000,NA,2.0000,S,BTSBS-AUT,-1.0000,-1.0000,NA
